Pressure,Z_PR,Z_Beggs,Bg,gas_dens,gas_visc,spec_vol,Eg
2135.858585858586,0.6532644098294584,0.7339238639472665,0.005545456808670073,16.55554368839961,0.028905999766356293,0.06040272786092161,180.32779525692905
2165.656565656566,0.6551862753645943,0.7336353365166571,0.005485244980553645,16.737274778710788,0.029310298800957497,0.059746883122930146,182.30726312957978
2195.4545454545455,0.6571958234032966,0.7334523230990608,0.005427391729953154,16.915685661934504,0.029713845112747578,0.05911672869698138,184.250566341308
2225.252525252525,0.6592883059207257,0.7333737927674091,0.005371763620871857,17.09085859834794,0.030116571580043945,0.05851081115940327,186.15860089496942
2255.0505050505053,0.6614592429279221,0.7333986912340439,0.005318236425195756,17.262875345879557,0.03051841863117133,0.0579277773814597,188.0322573216913
2284.848484848485,0.6637044092617941,0.7335259422035811,0.005266694417442569,17.431816845878657,0.030919333567333437,0.057366366847551316,189.87241725818328
2314.6464646464647,0.6660198214587151,0.7337544484535872,0.005217029724640619,17.597762963559642,0.03131926993735538,0.05682540457390738,191.67995061958098
2344.4444444444443,0.668401724848488,0.7340830926466777,0.005169141727490332,17.760792276176208,0.03171818696207167,0.056303794585862585,193.45571329217734
2374.2424242424245,0.6708465809729526,0.7345107378793766,0.0051229365090993,17.920981902665012,0.03211604900579519,0.055800513913319166,195.2005452778522
2404.040404040404,0.6733510554065762,0.7350362279748615,0.0050783263477464785,18.078407369154313,0.03251282509209782,0.05531460706578706,196.91526922915318
2433.838383838384,0.6759120060341922,0.7356583875286034,0.005035229250313064,18.233142505351132,0.03290848846103693,0.05484518095037738,198.60068932071468
2463.636363636364,0.6785264718229959,0.736376021717834,0.0049935685232101,18.385259367393626,0.03330301616494572,0.0543914001982211,200.2575904089433
2493.4343434343436,0.681191662111352,0.737187915887773,0.004953272377830034,18.534828183280805,0.033696388699948066,0.05395248286693276,201.8867374376225
2523.2323232323233,0.6839049464253435,0.7380928349295934,0.004914273567746814,18.681917317469217,0.03408858967044645,0.053527696488888374,203.48887505228942
2553.030303030303,0.6866638448248388,0.739089522467187,0.004876509055083249,18.826593251656153,0.03447960548394804,0.053116354437201814,205.06472739092013
2582.828282828283,0.6894660187737524,0.7401766998718969,0.0048399197036527375,18.968920579153817,0.034869425073730885,0.05271781258333514,206.614998022651
2612.626262626263,0.6923092625237485,0.7413530651264996,0.004804449996663165,19.1089620106014,0.035258039647000264,0.052331466222247616,208.140370009997
2642.4242424242425,0.6951914949966108,0.7426172915618077,0.004770047776942696,19.24677838906546,0.03564544245633995,0.05195674724285925,209.64150607332863
2672.222222222222,0.6981107521475809,0.7439680264913274,0.004736664007809401,19.382428712846274,0.03603162859241677,0.05159312152337342,211.11904883928574
2702.0202020202023,0.7010651797899706,0.745403889771372,0.004704252552858932,19.515970164543056,0.03641659479605039,0.051240086532660156,212.5736211573646
2731.818181818182,0.7040530268600736,0.7469234723159243,0.004672769973086571,19.64745814513681,0.036800339287907276,0.050897169120450454,214.00582647115752
2761.6161616161617,0.7070726391006992,0.7485253345972723,0.004642175339892039,19.776946312029132,0.037182861614218965,0.05056392348053045,215.41624923268333
2791.4141414141413,0.7101224531414101,0.7502080051650015,0.004612430062637931,19.904486620131813,0.03756416250705746,0.05023992927245755,216.80545534994673
2821.2121212121215,0.7132009909535698,0.751969979217274,0.004583497729544978,20.03012936524016,0.03794424375783289,0.049924789888545484,218.17399265937325
2851.010101010101,0.7163068546589225,0.7538097172593985,0.0045553439608131295,20.153923229033776,0.038323108102773666,0.049618130854016465,219.52239141597113
2880.808080808081,0.719438721670537,0.7557256438854617,0.004527936272949992,20.2759153251635,0.03870075911929693,0.049319598349226994,220.85116479532314
2910.606060606061,0.7225953401461443,0.7577161467192106,0.00450124395337906,20.39615124595738,0.03907720113223566,0.04902885784386429,222.16080940232206
2940.4040404040406,0.7257755247343909,0.7597795755503782,0.004475237944478405,20.51467510936355,0.03945243912900814,0.048745592833862046,223.4518057824859
2970.2020202020203,0.7289781525955207,0.7619142417022213,0.004449890736274722,20.631529605809742,0.03982647868289018,0.04846950367259269,224.72461893236542
3000.0,0.732202159678883,0.7641184176651048,0.004425176267084534,20.746756044716136,0.04019932588363028,0.04820030648862254,225.97969880617575
